Index,Message,Description,Message Abstract,Description Abstract
88,Add release branches to CRT build pipeline,"This change will allow for release branches release/<MAJOR>.<MINOR>.x to be built add uploaded to the CRT build tool chain, which can then be promoted and released publicly if needed.",Add release branches to CRT build pipeline,"This change will allow for release branches release/..x to be built add uploaded to the CRT build tool chain, which can then be promoted and released publicly if needed."
89,build(deps): bump github/issue-labeler from 2.5 to 2.6,Bumps github/issue-labeler from 2.5 to 2.6. - Release notes - Commits  updated-dependencies: - dependency-name: github/issue-labeler   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,build(deps): bump github/issue-labeler from 2.5 to 2.6,Bumps github/issue-labeler from 2.5 to 2.6. - Release notes - Commits updated-dependencies: - dependency-name: github/issue-labeler   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
90,Update ReadFromHCLBuildBlock to use the hcp_packer_registry.Description,"In packer v1.8.5, the bucket's description was not properly set in the bucket object we use for HCP, therefore all the buckets created by Packer did not have their description updated. Before the change --- FAIL: TestReadFromHCLBuildBlock (0.00s)     --- FAIL: TestReadFromHCLBuildBlock/configure_bucket_using_only_hcp_packer_registry_block (0.00s)         types.bucket_test.go:380: expected the build to to have contents of hcp_packer_registry block but it does not:   &registry.Bucket{                 Slug:         ""hcp_packer_registry-block-test"",             -   Description:  """",             +   Description:  ""description from hcp_packer_registry block"",                 Destination:  """",                 BucketLabels: {""org"": ""test""},                 ... // 5 identical fields               } FAIL FAIL    github.com/hashicorp/packer/internal/hcp/registry       1.072s FAIL After Change ``` ~>  go test ./... ?       github.com/hashicorp/packer/internal/hcp/api    [no test files] ok      github.com/hashicorp/packer/internal/hcp/env    (cached) ok      github.com/hashicorp/packer/internal/hcp/registry       1.130s ```",Update ReadFromHCLBuildBlock to use the hcp_packer_registry.Description,"In packer v1.8.5, the bucket's description was not properly set in the bucket object we use for HCP, therefore all the buckets created by Packer did not have their description updated. Before the change --- FAIL: TestReadFromHCLBuildBlock (0.00s)     --- FAIL: TestReadFromHCLBuildBlock/configure_bucket_using_only_hcp_packer_registry_block (0.00s)         types.bucket_test.go:380: expected the build to to have contents of hcp_packer_registry block but it does not:   &registry.Bucket{                 Slug:         ""hcp_packer_registry-block-test"",             -   Description:  """",             +   Description:  ""description from hcp_packer_registry block"",                 Destination:  """",                 BucketLabels: {""org"": ""test""},                 ... // 5 identical fields               } FAIL FAIL    github.com/hashicorp/packer/internal/hcp/registry       1.072s FAIL After Change module"
91,Update community-tools.mdx,,Update community-tools.mdx,
92,docs: Migrate link formats (#12192),  Adding check-legacy-links-format workflow   Adding test-link-rewrites workflow   Migrating links to new format   Updating docs-content-check-legacy-links-format hash   chore: update source   Update generated partials from Packer plugin SDK   Bump packer-plugin-sdk to get latest packer-sdc   Update website/content/docs/templates/hcl_templates/blocks/build/provisioner.mdx   Update Plugin SDK to fix shell-local regression    Co-authored-by: Kendall Strautman kendallstrautman@gmail.com Co-authored-by: Wilken Rivera wilken@hashicorp.com Co-authored-by: Kendall Strautman 36613477+kendallstrautman@users.noreply.github.com,docs: Migrate link formats (#12192),Adding check-legacy-links-format workflow Adding test-link-rewrites workflow Migrating links to new format Updating docs-content-check-legacy-links-format hash chore: update source Update generated partials from Packer plugin SDK Bump packer-plugin-sdk to get latest packer-sdc Update website/content/docs/templates/hcl_templates/blocks/build/provisioner.mdx Update Plugin SDK to fix shell-local regression Co-authored-by: Kendall Strautman kendallstrautman@gmail.com Co-authored-by: Wilken Rivera wilken@hashicorp.com Co-authored-by: Kendall Strautman 36613477+kendallstrautman@users.noreply.github.com
93,build(deps): bump github.com/hashicorp/hcp-sdk-go from 0.29.0 to 0.31.0,Bumps github.com/hashicorp/hcp-sdk-go from 0.29.0 to 0.31.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: github.com/hashicorp/hcp-sdk-go   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,build(deps): bump github.com/hashicorp/hcp-sdk-go from 0.29.0 to 0.31.0,Bumps github.com/hashicorp/hcp-sdk-go from 0.29.0 to 0.31.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: github.com/hashicorp/hcp-sdk-go   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
94,hcp: generate fingerprints on each new build,"Fingerprints are how we link a packer build to an iteration on HCP. These are computed automatically from the Git SHA in the current state, and are unique to the bucket/iteration. The main problem with this approach is that while sound in theory, it quickly falls apart when users want to run the same build configuration twice, but expect a new image to be created. With the current model, this fails, as the iteration with the current SHA already exists. While this is solvable through environment variables, or by committing a change to the repository, we think this is not clear enough, and causes an extra step to what should otherwise be a simple process. Therefore, to lower the barrier of entry into HCP, we change this behaviour with this commit. Now, fingerprints are randomly generated ULIDs instead of a git SHA, and a new one is always generated, unless one is already specified in the environment. This makes continuation of an existing iteration a conscious choice rather than something automatic, and virtually eliminates conflicts such as the ones described above.",hcp: generate fingerprints on each new build,"Fingerprints are how we link a packer build to an iteration on HCP. These are computed automatically from the Git SHA in the current state, and are unique to the bucket/iteration. The main problem with this approach is that while sound in theory, it quickly falls apart when users want to run the same build configuration twice, but expect a new image to be created. With the current model, this fails, as the iteration with the current SHA already exists. While this is solvable through environment variables, or by committing a change to the repository, we think this is not clear enough, and causes an extra step to what should otherwise be a simple process. Therefore, to lower the barrier of entry into HCP, we change this behaviour with this commit. Now, fingerprints are randomly generated ULIDs instead of a git SHA, and a new one is always generated, unless one is already specified in the environment. This makes continuation of an existing iteration a conscious choice rather than something automatic, and virtually eliminates conflicts such as the ones described above."
95,internal: remove unused Labels on Iteration,"The iteration structure that we use for linking a packer build to an iteration on HCP defines a `Labels' attribute, which is never set nor read from at any point. Since it is unused, we remove it in this commit.",internal: remove unused Labels on Iteration,"The iteration structure that we use for linking a packer build to an iteration on HCP defines a `Labels' attribute, which is never set nor read from at any point. Since it is unused, we remove it in this commit."
96,Update variables documentation to refer to Packer not Terraform (#12220),,Update variables documentation to refer to Packer not Terraform (#12220),
97,Unpin  Outscale documentation version,,Unpin  Outscale documentation version,
98,Add HCP Ready label to Oracle plugin in preparation for 1.0.4 release,,Add HCP Ready label to Oracle plugin in preparation for 1.0.4 release,
99,Add a small sleep to calm the machines,,Add a small sleep to calm the machines,
100,Update nightly-release.yml,,Update nightly-release.yml,
101,correct document issue in provisioner block doc (#12210),,correct document issue in provisioner block doc (#12210),
102,Update index.mdx,"In trying the example, I found that you have to type "".second-example"" for the expected results.   I took the command line on line #78 literal and it didn't work as typed. When I used my proposed change... it worked for me. Alternatively, "".second*"" works but that could grab builders that were not intended.",Update index.mdx,"In trying the example, I found that you have to type "".second-example"" for the expected results.   I took the command line on line #78 literal and it didn't work as typed. When I used my proposed change... it worked for me. Alternatively, "".second*"" works but that could grab builders that were not intended."
