Index,Message,Description,Message Abstract,Description Abstract
240,chore: sort contributors list,,chore: sort contributors list,
241,docs(start/tutorial): remove unnecessary dependency (#10093),,docs(start/tutorial): remove unnecessary dependency (#10093),
242,chore: allow local build dir to be absolute path (#10087),,chore: allow local build dir to be absolute path (#10087),
243,chore: format,,chore: format,
244,fix(defer): respect headers and status (#10077),Co-authored-by: Mikaël ANZANO m.anzano@meetic-corp.com,fix(defer): respect headers and status (#10077),Co-authored-by: Mikaël ANZANO m.anzano@meetic-corp.com
245,chore: sort contributors list,,chore: sort contributors list,
246,docs: Fix link to Outlet component (#10082),,docs: Fix link to Outlet component (#10082),
247,Fix useBlocker to return IDLE_BLOCKER during SSR (#10046),,Fix useBlocker to return IDLE_BLOCKER during SSR (#10046),
248,Sync up release docs with react router (#10065),  Sync up release docs with react router   Fix capitalization of GitHub   Co-authored-by: Michaël De Boey info@michaeldeboey.be  Co-authored-by: Michaël De Boey info@michaeldeboey.be,Sync up release docs with react router (#10065),Sync up release docs with react router Fix capitalization of GitHub Co-authored-by: Michaël De Boey info@michaeldeboey.be Co-authored-by: Michaël De Boey info@michaeldeboey.be
249,Updates to manual publish scripts (#10055),,Updates to manual publish scripts (#10055),
250,(docs/guides/deferred.md): fix highlighting for deferred loader return (#10059),,(docs/guides/deferred.md): fix highlighting for deferred loader return (#10059),
251,ci(release): fix find_package_version output (#10057),(cherry picked from commit 66ea4d4ea415433e95c510e0e4d7794cd96f0ba6),ci(release): fix find_package_version output (#10057),(cherry picked from commit 66ea4d4ea415433e95c510e0e4d7794cd96f0ba6)
252,ci(release): fix find_package_version output (#10057),,ci(release): fix find_package_version output (#10057),
253,Merge branch 'release-next' into dev,,Merge branch 'release-next' into dev,
254,Merge branch 'release-next',,Merge branch 'release-next',
255,chore: Update version for release (#10056),,chore: Update version for release (#10056),
256,Exit prerelease mode,,Exit prerelease mode,
257,"ci: uppercase ENV, changesets output is camelCase (#10036)",Signed-off-by: Logan McAnsh logan@mcan.sh,"ci: uppercase ENV, changesets output is camelCase (#10036)",Signed-off-by: Logan McAnsh logan@mcan.sh
258,chore: Update version for release (pre) (#10035),,chore: Update version for release (pre) (#10035),
259,Enter prerelease mode,,Enter prerelease mode,
260,Merge branch 'main' into release-next,,Merge branch 'main' into release-next,
261,Remove inaccurate console warning for POP navigations (#10030),,Remove inaccurate console warning for POP navigations (#10030),
262,Fix partial object (search or hash only) pathnames losing current path (#10029),Co-authored-by: Logan McAnsh logan@remix.run,Fix partial object (search or hash only) pathnames losing current path (#10029),Co-authored-by: Logan McAnsh logan@remix.run
263,ci: use current branch when gathering PRs for stable releases (#10032),sync with remix https://github.com/remix-run/remix/pull/5342 Signed-off-by: Logan McAnsh logan@mcan.sh (cherry picked from commit 6120207a328740a226c462d87be479b7c26b9574),ci: use current branch when gathering PRs for stable releases (#10032),sync with remix link Signed-off-by: Logan McAnsh logan@mcan.sh (cherry picked from commit 6120207a328740a226c462d87be479b7c26b9574)
264,ci: use current branch when gathering PRs for stable releases (#10032),sync with remix https://github.com/remix-run/remix/pull/5342 Signed-off-by: Logan McAnsh logan@mcan.sh,ci: use current branch when gathering PRs for stable releases (#10032),sync with remix link Signed-off-by: Logan McAnsh logan@mcan.sh
265,Only check for differing origin on absolute URL redirects (#10033),,Only check for differing origin on absolute URL redirects (#10033),
266,chore(deps): bump examples to latest (#10026),Signed-off-by: Logan McAnsh logan@mcan.sh,chore(deps): bump examples to latest (#10026),Signed-off-by: Logan McAnsh logan@mcan.sh
267,chore: sort contributors list,,chore: sort contributors list,
268,docs(components/form): Fix component name (#10018),,docs(components/form): Fix component name (#10018),
269,docs(start/tutorial) fix: highlighting for changing <form> to <Form> (#10025),Co-authored-by: Mehdi Achour machour@gmail.com,docs(start/tutorial) fix: highlighting for changing  to  (#10025),Co-authored-by: Mehdi Achour machour@gmail.com
270,Added better detection for absolute urls in link component (#9994),,Added better detection for absolute urls in link component (#9994),
271,chore: sort contributors list,,chore: sort contributors list,
272,docs(hooks/use-matches): Fix crumb route (#10020),,docs(hooks/use-matches): Fix crumb route (#10020),
273,chore: sort contributors list,,chore: sort contributors list,
274,docs(start/tutorial): fix EditContact component typo (#10015),,docs(start/tutorial): fix EditContact component typo (#10015),
275,chore: format,,chore: format,
276,Add Layout Route Example (#10011),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,Add Layout Route Example (#10011),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com
277,chore: sort contributors list,,chore: sort contributors list,
278,Merge branch 'release-next' into dev,,Merge branch 'release-next' into dev,
279,Merge branch 'release-next',,Merge branch 'release-next',
280,chore: Update version for release (#9988),,chore: Update version for release (#9988),
281,Exit prerelease mode,,Exit prerelease mode,
282,Fix navigation for hash routers on manual URL changes (#9980),,Fix navigation for hash routers on manual URL changes (#9980),
283,chore: Update version for release (pre) (#9976),,chore: Update version for release (pre) (#9976),
284,Change  to minor bump,,Change  to minor bump,
285,chore: Update version for release (pre) (#9974),,chore: Update version for release (pre) (#9974),
286,enter prerelease mode,,enter prerelease mode,
287,Merge branch 'main' into release-next,,Merge branch 'main' into release-next,
288,Fix bug with search params removal (#9969),,Fix bug with search params removal (#9969),
289,Fix fetcher shouldRevalidate parameters (#9948),,Fix fetcher shouldRevalidate parameters (#9948),
290,Do not short circuit on hash change only mutation submissions (#9944),  Do not short circuit on hash change only mutation submissions   Remove leftover debugger ,Do not short circuit on hash change only mutation submissions (#9944),Do not short circuit on hash change only mutation submissions Remove leftover debugger
291,Remove abort controller for defer with only critical data (#9965),,Remove abort controller for defer with only critical data (#9965),
292,Respect preventScrollReset on fetcher.Form (#9963),  Respect preventScrollReset on fetcher.Form   Add preventScrollReset to form docs ,Respect preventScrollReset on fetcher.Form (#9963),Respect preventScrollReset on fetcher.Form Add preventScrollReset to form docs
293,Change useScrollRestoration to use pagehide event (#9945),Co-authored-by: Sungjin Kim a01081440011@gmail.com,Change useScrollRestoration to use pagehide event (#9945),Co-authored-by: Sungjin Kim a01081440011@gmail.com
294,docs(components/link): Update for Link types and add replace/state props sections (#9971),,docs(components/link): Update for Link types and add replace/state props sections (#9971),
295,fix: Only show dev info to devs  (#9962),,fix: Only show dev info to devs  (#9962),
296,chore: format,,chore: format,
297,Emphasize  state changes (#9954),,Emphasize  state changes (#9954),
298,chore: format,,chore: format,
299,chore: sort contributors list,,chore: sort contributors list,
300,docs(Browser-router.md): Update for React 18.0 (#9953),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,docs(Browser-router.md): Update for React 18.0 (#9953),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com
301,Add decisions/ directory and useBlocker decision doc (#9942),,Add decisions/ directory and useBlocker decision doc (#9942),
302,Add changeset for community PR,,Add changeset for community PR,
303,Fix React SRR useLayoutEffect console.error when using CompatRouter (#9820),,Fix React SRR useLayoutEffect console.error when using CompatRouter (#9820),
304,Update popstate warning when popping to an unknown location (#9941),  Update popstate warning when popping to an unknown location   stay under bundle limit   Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,Update popstate warning when popping to an unknown location (#9941),Update popstate warning when popping to an unknown location stay under bundle limit Co-authored-by: Tim Dorr timdorr@users.noreply.github.com
305,fix(router): url encode file names (#9867),"This is the RR port of remix-run/remix#4473 Bring FormData serialization in line with the spec with respect to File entries in url-encoded payloads: send the name as the value, as is the case with a vanilla <form> submission. Rework various 400-error tests not to rely on the old behavior, as it's no longer a bad request :) References: https://github.com/remix-run/remix/issues/4342 Spec: https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#convert-to-a-list-of-name-value-pairs",fix(router): url encode file names (#9867),"This is the RR port of remix-run/remix#4473 Bring FormData serialization in line with the spec with respect to File entries in url-encoded payloads: send the name as the value, as is the case with a vanilla  submission. Rework various 400-error tests not to rely on the old behavior, as it's no longer a bad request :) References: link Spec: link"
306,chore: update to Jest v29 (#9895),,chore: update to Jest v29 (#9895),
307,Remove instanceof check from isRouteErrorResponse (#9930),,Remove instanceof check from isRouteErrorResponse (#9930),
308,docs: optional segments,,docs: optional segments,
309,Merge branch 'release-next' into dev,,Merge branch 'release-next' into dev,
310,Merge branch 'release-next',,Merge branch 'release-next',
311,chore: Update version for release (#9936),,chore: Update version for release (#9936),
312,Exit prerelease mode,,Exit prerelease mode,
313,ci(comment): update package check (#9935),Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh (cherry picked from commit 8cb1a3829329dab23d51ecf92c05e03306871ee4),ci(comment): update package check (#9935),Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh (cherry picked from commit 8cb1a3829329dab23d51ecf92c05e03306871ee4)
314,ci(comment): update package check (#9935),Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh,ci(comment): update package check (#9935),Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh
315,feat: allow <Link> to link to external urls (#9900)," feat: allow Link's ""to"" prop to accept external urls  Signed-off-by: Logan McAnsh logan@mcan.sh  chore: update external link detection to account for no protocol  Signed-off-by: Logan McAnsh logan@mcan.sh   Update index.tsx   Update index.tsx   chore: update absolute url checking per https://github.com/remix-run/react-router/pull/9900#discussion_r1072458181   Signed-off-by: Logan McAnsh logan@mcan.sh   Create silent-oranges-pay.md   chore: bump bundle size   Signed-off-by: Logan McAnsh logan@mcan.sh  chore: add browser check  Signed-off-by: Logan McAnsh logan@mcan.sh   Preserve absolute same origin and don't add listener on external links   chore: bump bundle size   Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh Co-authored-by: Matt Brophy matt@brophy.org",feat: allow  to link to external urls (#9900),"feat: allow Link's ""to"" prop to accept external urls Signed-off-by: Logan McAnsh logan@mcan.sh chore: update external link detection to account for no protocol Signed-off-by: Logan McAnsh logan@mcan.sh Update index.tsx Update index.tsx chore: update absolute url checking per link Signed-off-by: Logan McAnsh logan@mcan.sh Create silent-oranges-pay.md chore: bump bundle size Signed-off-by: Logan McAnsh logan@mcan.sh chore: add browser check Signed-off-by: Logan McAnsh logan@mcan.sh Preserve absolute same origin and don't add listener on external links chore: bump bundle size Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh Co-authored-by: Matt Brophy matt@brophy.org"
