Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
158,Merge pull request #316 from appium/dpgraham-upgrade-appium-version,0.65376973,feat: Update bundled version of Appium to 1.14.0 ,,0
159,missing semi,0.34026778,This build is no longer available due to a major bug,,0
160,remove unused file-loader dependency 🚀 (#659),0.5311028,Fix: Remove unneeded ipc binding (#612),,0
161,feat: Add rest of device interactions,0.54848963,Fix: make 'connectHardwareKeyboard' capability true by default so that sims are interactable via the hardware keyboard when running under an Inspector session (#61),,0
162,chore(deps): bump electron-log from 4.0.4 to 4.1.1 (#1325),0.55182946,Revert Electron back to 1.7.11,,0
163,Snap package support (#948),0.5538366,this is a patch release for link. This does not include Appium 1.22.0 stuff.,there is no reason to require the new session window to close just because the server window also closes,0
164,make sure we bind appium client for playback,0.6402938,Runs an  Appium Server with user-specified settings,,0
165,chore(deps-dev): bump @babel/eslint-parser from 7.14.3 to 7.14.5,0.48336834,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
166,Merge pull request #122 from jlipps/master,0.5013232,fix: get filePaths #1521,Bumps sinon from 9.0.2 to 9.2.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
167,Merge pull request #2 from jlipps/master,0.43924534,fix: get filePaths #1521,,0
168,Helper method to get locator strategies from element attributes,0.6607064,Feature: Add locator modal to search for elements and perform basic interactions on them (#244),,0
169,Update redux-logger,0.52021706,Feature: add logging to autoUpdater (#74),Bumps i18next from 19.4.5 to 19.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
170,chore(deps-dev): bump @babel/preset-env from 7.14.2 to 7.14.5,0.48675236,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
171,Can request a new session,0.6929308,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,0
172,"add icon, do some linting and cleaning up",0.5541399,Feature: Add icon that copies source XML to clipboard,Co-authored-by: KazuCocoa KazuCocoa@users.noreply.github.com,0
173,chore(deps): bump react-i18next from 11.8.15 to 11.11.0,0.54635787,Bump Appium version to 1.21.0,Bumps moment from 2.25.3 to 2.28.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
174,Update shell-env,0.41038594,Update Electron to version 3.0.3 (link) (#661),Bumps highlight.js from 9.18.1 to 10.2.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
175,chore(deps-dev): bump mocha from 7.0.1 to 7.1.1 (#1293),0.60456765,feat: Bump Appium version to 1.18.3,Bumps mocha from 7.1.2 to 8.1.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
176,Update translations and package-lock (#981),0.72970295,Update translations,Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
177,Add RobotFramework export option on the recorder (#574),0.5387329,Fix: Recorder css and add docs for recorder,,0
178,fix: make error messaging more helpful,0.7414252,Provide more helpful error and success messages (0fe3551),Co-authored-by: KazuCocoa KazuCocoa@users.noreply.github.com,1
179,feat: Initialize internationalization with German translations (#819),0.6287129,Translations,,0
180,fix: add temporary fix for android hybrid apps and restructure code (#1480),0.4828459,Bump embedded Appium version to 1.22.0,feat: add Sauce Labs Unified Platform endpoint for US add tooltip fix layout chore: fix translation.json chore: fix translation.json,0
181,Add interactive swiping,0.8456983,Feature: Add interactive swipe and tap (#260),,1
182,refactor: move app code into server directory,0.49766907,feat: replace internal Appium client from wd to web2driver,fix: get filePaths tweak return value already inputted in cancel tweak rename simplify,0
183,Update spectron to the latest version 🚀 (#1013),0.58717024,Update Electron to version 3.0.3 (link) (#661),,0
184,ci: Create weekly.js.yml (#1487),0.47009832,Add Web(View) notification in Selected Element: #1438,Co-authored-by: KazuCocoa KazuCocoa@users.noreply.github.com,0
185,Update translations (#962),0.877261,Update translations,bump to 1.18.0-1 as a hotfix update lock,1
186,Merge pull request #1614 from jlipps/split-apps,0.48266116,fix: get filePaths #1521,chore: update docs with new functionality chore: fix remarks,0
187,Revert Electron to 1.7.11,0.9760613,Revert Electron back to 1.7.11,,1
188,v1.0.0-beta.4 changelog and package.json,0.5201555,Feature: Can edit raw desired capabilities JSON string (#267),Bumps elliptic from 6.5.2 to 6.5.3. This update includes a security fix. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
189,fix: move getLocalFilePath declaration to CapabilityControl.js (#831),0.5384344,fix: get filePaths #1521,ci: follows new param update pr validation too,0
190,Sets local host and port by default,0.5889875,fix:  apply session.server.${providername}.host/port/path/ssl  #983,Co-authored-by: KazuCocoa KazuCocoa@users.noreply.github.com,0
191,Update xmldom to the latest version 🚀 (#1204),0.56090486,Feature: Add icon that copies source XML to clipboard,,0
192,Gets list of running sessions from Appium (#196),0.7445122,Feature: Show a list of currently running sessions when attaching sessions (#196),ci: introduce GitHib Actions for weekly translation job remove a comment ci: use H,1
193,chore: apply 5c86bc7c67c23a401868041fb6c0211733b61d7c to split app repo on behalf of @kazucocoa,0.44712648,feat: Update to Appium 1.18.2,,0
194,Added desired caps form,0.68022937,feat: Make sure formatted caps stays visible in saved caps area #973,,0
195,ensure connectHardwareKeyboard is on by default so keystrokes work in sims (fix #61),0.8538034,Fix: make 'connectHardwareKeyboard' capability true by default so that sims are interactable via the hardware keyboard when running under an Inspector session (#61),,1
196,Add 'relaxed security' flag to UI (#607),0.90809214,Feature: Add relaxed security flag (#607),Create weekly.js.yml add workflow_dispatch to run this manually,1
197,ci: turn off e2e tests for CI since there are none for this app,0.4655506,TestingBot (#862) (88d8f0f),,0
198,chore: Update appium-fake-driver to the latest version 🚀 (#1076),0.70374167,feat: Update to Appium 1.18.2,,1
199,attempt to fix draggable app area and window controls issues (#229),0.94000334,Fix: Draggable app area and window controls issues in Windows and Linux (#229),fix: add original error for findElements failure update comment add '',1
200,Release 1.9.0,0.53093857,Please consider using 1.17.1-1 since this version has an issue in HTTPS communication,,0
201,get correct url with scheme and path showing up in exporter boilerplate,0.5104101,Please use link to avoid codesign problem.,,0
202,Merge pull request #249 from appium/dpgraham-refactor-main-appium,0.5553639,Bundles Appium v1.15.1,Bumps lodash from 4.17.15 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
203,Update electron-debug to the latest version 🚀 (#980),0.72325736,Update Electron to version 3.0.3 (link) (#661),Bumps appium-support from 2.47.1 to 2.48.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
204,"show errors nicely during playback, and start saving test results",0.51163954,Provide more helpful error and success messages (0fe3551),Bumps appium-fake-driver from 0.9.0 to 1.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
205,fix: click does not work on saved session item in saved capabilities tab (#1262),0.6940978,Fix to attaching to an existing session link,feat: add locator timings chore: update code after feedback chore: update code after feedback feat: add -ios class chain-selector support fix issue with incorrect find and key passing chore: refactor constructing class chain test: fix unit test chore: revert let feat: add predicate string fix selected element table with to 100% chore: fix text chore: fixes based on feedback chore: add error log,0
206,WIP: rudimentary playback with a bit of status feedback,0.45548108,Feature: Add interactive swipe and tap (#260),fix: keep compatibility add docstring rename tweak simplify to check get contexts,0
207,chore(deps): bump highlight.js from 9.18.1 to 10.2.0 (#1562),0.5206967,feat: bump appium version to 1.19.0 beta,,0
208,chore(deps): bump axios from 0.21.1 to 0.26.1 (#2011),0.5805079,feat: Bump Appium version to 1.18.3,bump version to 1.18.0-beta.0 run npm install --save appium@1.18.0-beta.0 remove ^,0
209,fix: typo in the error log (#1112),0.5769177,Fix: Resolve python recorder errors (#323),fix no children simplify remove ? operator add {} fix lint,0
210,Fix windows autoupdater (#444),0.59367824,Feature: add logging to autoUpdater (#74),,0
211,Update electron-builder,0.726002,Update Electron to version 3.0.3 (link) (#661),feat: add locator timings chore: update code after feedback chore: update code after feedback,1
212,Update links to images,0.6120413,link,feat: implement context switching feat: add element position to the html source feat: first stab at detecting elements in iOS add warning chore: optimize html for inspector code refactoring add title to webviews in selector feat: add tooltip to webview selector update html cleaner feat: add Android support automatically download chromedriver refactor get source order refactor helpers and add webview helpers refactor parsing HTML source default iOS url feat: add start in correct context remove starting in native context for browsers and allow using autoWebview property add NATIVE_APP const fix object deconstruction issue with iOS add start browser with initial url for iOS and Android chore: code cleanup clean up adjusted code fix all linting warnings in non touched files feat: auto enable relaxed security remove default auto chrome download for allowInsecure prop fixed key for context selectbox tooltip added tooltip to relaxed security checkbox chore: fix after feedback,0
213,Small style changes from PR,0.45496288,This is a minor release with small number of changes. The biggest change being that we've added German localization.,Bumps uuid from 7.0.3 to 8.2.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
214,Update eslint-plugin-shopify to the latest version 🚀 (#932),0.55038154,this is a patch release for link. This does not include Appium 1.22.0 stuff.,feat: add includeSafariInWebviews cap if safari is started feat: add warning if people want to inspect webviews in native context chore: update after feedback,0
215,chore: fix readme typo (HT @ngregory-rbi),0.43435287,Fix: 'wd' recording code errors (#363),"add zip for windows target, add ia32 arch for windows tweak script windows: override buildScript only on Windows bunmp the ad version to beta for test revert the bump",0
216,Pin Appium so it's auto-updated by Greenkeeper,0.585366,Feature: Update Appium to 1.7.2,Bumps i18next from 19.4.4 to 19.4.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
