Index,Release Note,Release Note With Abstraction
1295,"Patches

Add paths field for unstable_getStaticPaths: #10454
Add error message when rewriting to dynamic SSG page: #10458

Credits
Huge thanks to @ijjk for helping!","Patches
Add paths field for unstable_getStaticPaths: #10454
Add error message when rewriting to dynamic SSG page: #10458
Credits
Huge thanks to @ijjk for helping!"
1296,"Patches

Redesign custom-routes output and show headers in output: #10444
Make withApollo work with _app.js components: #8801
With threejs example: #10301

Credits
Huge thanks to @HaNdTriX and @afsanefda for helping!","Patches
Redesign custom-routes output and show headers in output: #10444
Make withApollo work with _app.js components: #8801
With threejs example: #10301
Credits
Huge thanks to @HaNdTriX and @afsanefda for helping!"
1297,"Patches

Make apollo HOC composable: #10422
Adjust README of example: #10426
Remove old ts-ignores and extra value in routeInfo: #10429
Update to use existing util to de-dupe path check: #10431
Make missing param error message more specific: #10433
Update size-limit test to be more fine grained: #10434
Update utm links in create-next-app: #10442
Remove unused dependency @types/babel-types: #10448
Add initial SSG fallback handling: #10424

Credits
Huge thanks to @pex, @AndyBitz, @ijjk, @lfades, and @Janpot for helping!","Patches
Make apollo HOC composable: #10422
Adjust README of example: #10426
Remove old ts-ignores and extra value in routeInfo: #10429
Update to use existing util to de-dupe path check: #10431
Make missing param error message more specific: #10433
Update size-limit test to be more fine grained: #10434
Update utm links in create-next-app: #10442
Remove unused dependency @types/babel-types: #10448
Add initial SSG fallback handling: #10424
Credits
Huge thanks to @pex, @AndyBitz, @ijjk, @lfades, and @Janpot for helping!"
1298,"Patches

Re-enable native-url: #10419
Update optimize event with static 404 status: #10420
De-dupe paths returned in getStaticPaths: #10423

Credits
Huge thanks to @Timer for helping!","Patches
Re-enable native-url: #10419
Update optimize event with static 404 status: #10420
De-dupe paths returned in getStaticPaths: #10423
Credits
Huge thanks to @Timer for helping!"
1299,"Patches

Check for invalid pages: #10403
Remove builds from examples: #10417
Detect Invalid Pages Before Optimize: #10418
Add support for rewriting to external resources: #10041
Modify splitChunksPlugin to give shared CSS chunks different names: #10408

Credits
Huge thanks to @lfades, @AndyBitz, @ijjk, and @atcastle for helping!","Patches
Check for invalid pages: #10403
Remove builds from examples: #10417
Detect Invalid Pages Before Optimize: #10418
Add support for rewriting to external resources: #10041
Modify splitChunksPlugin to give shared CSS chunks different names: #10408
Credits
Huge thanks to @lfades, @AndyBitz, @ijjk, and @atcastle for helping!"
1300,"Patches

Remove Old Records: #10398
","Patches
Remove Old Records: #10398"
1301,"Patches

Add TypeScript Definitions for Sass: #10363
","Patches
Add TypeScript Definitions for Sass: #10363"
1302,"Patches

Fix bug in catch-all routes with SSG: #10379
Update create app docs: #10382
Make sure runtime config is set before any imports for serverless: #10386
Update to not show API not ended warning when response is piped to: #10342

Credits
Huge thanks to @TheDSCPL and @lfades for helping!","Patches
Fix bug in catch-all routes with SSG: #10379
Update create app docs: #10382
Make sure runtime config is set before any imports for serverless: #10386
Update to not show API not ended warning when response is piped to: #10342
Credits
Huge thanks to @TheDSCPL and @lfades for helping!"
1303,"Patches

Fix with-reasonml example: #10399
New Jest Example: #10396
Skip undefined attribute in Head: #9856
Make sure runtime config works in dev mode for serverless targ…: #10402

Credits
Huge thanks to @vasco3, @Timer, and @lachlanjc for helping!","Patches
Fix with-reasonml example: #10399
New Jest Example: #10396
Skip undefined attribute in Head: #9856
Make sure runtime config works in dev mode for serverless targ…: #10402
Credits
Huge thanks to @vasco3, @Timer, and @lachlanjc for helping!"
1304,"Patches

Custom AMP Validator Variable Name Collision Fix: #10371

Credits
Huge thanks to @msnider for helping!","Patches
Custom AMP Validator Variable Name Collision Fix: #10371
Credits
Huge thanks to @msnider for helping!"
1305,"Patches

Fixes #10333 with-next-seo sample issues: #10335
Fix api-routes-apollo-server-and-client-auth Example: #10334
TypeScript documentation for _app.tsx: #10345
Improve api-routes-apollo-server-and-client-auth Example: #10358
Increase watch limit for GitHub actions testing: #10367
Added fix for #8893: #10370
Make sure to not override initial navigation when refreshing static page's query: #10353
Add support for runtimeConfigs in serverless mode: #10365
Add check that dynamic route is API route in handleApiRequest: #10360
Implement experimental pages/404.js for custom 404 page: #10329
Update Preact Example: #10380

Credits
Huge thanks to @zhe, @ivan-kleshnin, @chibicode, @ijjk, @stryder03, and @38elements for helping!","Patches
Fixes #10333 with-next-seo sample issues: #10335
Fix api-routes-apollo-server-and-client-auth Example: #10334
TypeScript documentation for _app.tsx: #10345
Improve api-routes-apollo-server-and-client-auth Example: #10358
Increase watch limit for GitHub actions testing: #10367
Added fix for #8893: #10370
Make sure to not override initial navigation when refreshing static page's query: #10353
Add support for runtimeConfigs in serverless mode: #10365
Add check that dynamic route is API route in handleApiRequest: #10360
Implement experimental pages/404.js for custom 404 page: #10329
Update Preact Example: #10380
Credits
Huge thanks to @zhe, @ivan-kleshnin, @chibicode, @ijjk, @stryder03, and @38elements for helping!"
1306,"Patches

Repair advanced feature reference: #10330
Disable caching for react@next workflow as its not supported: #10331
[Experimental] Nomodule polyfills chunk: #10212
Update note about public and pages overlap: #10287
Update the default template of create-next-app: #10327
Upgrade with-carbon-components to built-in SCSS: #10321

Credits
Huge thanks to @micahalcorn, @ijjk, @lfades, and @pacocoursey for helping!","Patches
Repair advanced feature reference: #10330
Disable caching for react@next workflow as its not supported: #10331
[Experimental] Nomodule polyfills chunk: #10212
Update note about public and pages overlap: #10287
Update the default template of create-next-app: #10327
Upgrade with-carbon-components to built-in SCSS: #10321
Credits
Huge thanks to @micahalcorn, @ijjk, @lfades, and @pacocoursey for helping!"
1307,"Patches

Fix preprocessor loader error: #10235
Enable static 404 config to allow static 404 page when availab…: #10290
Small grammar fix: #10317
Fix: 9919 Add warning when no config is exported from next.con…: #10228
Update workflow for testing against react@next: #10323

Credits
Huge thanks to @alejalapeno, @chibicode, and @dmitrika for helping!","Patches
Fix preprocessor loader error: #10235
Enable static 404 config to allow static 404 page when availab…: #10290
Small grammar fix: #10317
Fix: 9919 Add warning when no config is exported from next.con…: #10228
Update workflow for testing against react@next: #10323
Credits
Huge thanks to @alejalapeno, @chibicode, and @dmitrika for helping!"
1308,"Patches

Fix with-orbit-components's name in package.json: #10307
Fix typo in FaunaDB example: #10304
Updated PostCSS docs and added a link to it: #10292
Make sure to exit publish script with correct code: #10310
Allowing skipping local selenium server when not needed: #10312
Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077

Credits
Huge thanks to @borisowsky, @piglovesyou, @dannytatom, @msweeneydev, @bartdeslagmulder, @stigkj, @jamesmosier, @chibicode, @RobinCsl, @apollonian, @lfades, and @Timer for helping!","Patches
Fix with-orbit-components's name in package.json: #10307
Fix typo in FaunaDB example: #10304
Updated PostCSS docs and added a link to it: #10292
Make sure to exit publish script with correct code: #10310
Allowing skipping local selenium server when not needed: #10312
Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077
Credits
Huge thanks to @borisowsky, @piglovesyou, @dannytatom, @msweeneydev, @bartdeslagmulder, @stigkj, @jamesmosier, @chibicode, @RobinCsl, @apollonian, @lfades, and @Timer for helping!"
1309,"Patches

Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077

Credits
Huge thanks to @borisowsky, @piglovesyou, @dannytatom, @msweeneydev, @bartdeslagmulder, @stigkj, @jamesmosier, @chibicode, @lfades, and @Timer for helping!","Patches
Fix missing file extensions in docs: #10251
De-dupe escape-regex with escape-string-regexp: #10257
Update static check vars and fix types: #10260
Update SSG types and clean up RenderOpts type: #10259
Update _next/data URL handling in serverless-loader: #10261
[example with-typescript-graphql] Fix type error: #10269
Update built-in-css-support.md: c71694e28b11c9c3e909692c5614b2670cec01b2
Update typo in typescript docs: #10276
Update FaunaDB Example Instructions: #10280
Add .jsx as a valid file extension in the pages directory: #10281
Improved wording in comment: #10277
Improve Stalled Requests Grammar: #10283
Added support for BigInt to API routes: #10215
Docs: remove --save from npm install; avoid system-ui: #10252
Add catch all routes example and a link to it in docs: #10202
Migrate CircleCi config to GitHub actions: #10274
Fix Experimental Modern Mode with CSS: #10289
Add initial support for unstable_getServerProps: #10077
Credits
Huge thanks to @borisowsky, @piglovesyou, @dannytatom, @msweeneydev, @bartdeslagmulder, @stigkj, @jamesmosier, @chibicode, @lfades, and @Timer for helping!"
