Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
160,Add sharing flag (#771),0.443598,Gresource: add more category icons by @danirabbit in link,Currently translated at 4.1% (11 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
161,Add null check,0.36762995,* Relax email address validator,Currently translated at 51.1% (134 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
162,update po files,0.56029415,Update POTFILES by @ryonakano in link,Currently translated at 51.1% (134 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
163,AppInfoView: new icon and copy for old runtimes (#1838),0.6060239,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,Currently translated at 88.5% (232 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
164,Use explicit properties (#1889),0.3895477,Properly display proprietary licenses,Currently translated at 35.4% (93 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
165,appdata: Remove invalid characters,0.50175107,Fix an issue where some apps couldn't be uninstalled from the Applications Menu,Currently translated at 97.7% (256 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
166,Fix fatal exception in UpdateManager (#425),0.5968131,"Fix warnings for native packages, OS and Runtime updates by @meisenzahl in link",Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
167,Granite.Services.Settings → GLib.Settings (#1101),0.43549198,Gresource: add more category icons by @danirabbit in link,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
168,Show package versions in update tabs instead of summary,0.61954784,Updates View Improvements:,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
169,Fixes bug where update button won't appear while updating state,0.63070214,Fix for notification not appearing when a restart is required,Currently translated at 91.3% (42 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
170,add a subtle gradient to banners (#181),0.5541116,- Navigate banners on the home page with multitouch gestures,Currently translated at 91.3% (42 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
171,AppInfoView: rework vertical spacing (#2024),0.6265582,Ellipsize long app names in App Info views,Currently translated at 89.1% (41 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
172,Sort package origins (#1319),0.48580748,FlatpakBackend: Sort stable apps in XML first by @davidmhewitt in link,Currently translated at 89.1% (41 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
173,Add a DBus service (#382),0.360398,Metainfo Improvements by @danirabbit in link,Currently translated at 84.7% (39 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
174,Don't uppercase categories in back button,0.6317842,Prevent back button from disappearing or requiring multiple clicks,Currently translated at 73.9% (34 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
175,explicitly show the infobar label (#198),0.52791,Add contextual badges to notifications,Currently translated at 73.9% (34 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
176,Make notification settings and indicator recognize appcenter notifications,0.75034165,Show in-app notification when an app is installed,Currently translated at 73.9% (34 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
177,Restore daemon desktop file (#474),0.43600726,Fix an issue where some apps couldn't be uninstalled from the Applications Menu,Currently translated at 58.6% (27 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
178,add build folder to git ignore,0.53893083,Gettext: install git by @danirabbit in link,Currently translated at 58.6% (27 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
179,Disable search bar when viewing package info,0.5824616,Pressing down in the search field moves the keyboard focus to the search results list,Currently translated at 56.5% (26 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
180,AbstractView: Use Gtk.Stack instead of Hdy.Deck (#1485),0.48311278,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 56.5% (26 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
181,Metainfo Improvements (#1972),0.8166698,Metainfo Improvements by @danirabbit in link,Currently translated at 56.5% (26 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
182,add some margin bottom to the app header view (#137),0.6340874,"The ""Update All"" header now sticks to the top of the window when scrolling",Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
183,SharePopover: code style and DRY (#1900),0.53752995,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
184,Fix merge conflicts with Weblate,0.5711119,CategoryView: Fix crash by @meisenzahl in link,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
185,Correct namespace of the task class,0.33875155,Prevent unescaped XML entities from appearing in application names,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
186,Sort user installation first on homepage (#1600),0.6596017,Ensure user installation is selected by default when navigating from the homepage,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
187,Updated translation template,0.7836839,Updated translations,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
188,Restore debug command line option (#431),0.49471143,* Improve window state restoration,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
189,don't message,0.48145783,Prevent ghost update notification when there are no updates available,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
190,correctly get the text color for appinfoview (#199),0.6948949,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
191,Release 0.1.1,0.59619224,This release includes several bug fixes,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
192,Remove Google+ share target (#1002),0.75017476,Drop Google+ from the share menu,Currently translated at 100.0% (262 of 262 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
193,Create Gtk.SizeGroup for update buttons,0.5510968,Size information for Runtime Updates by @meisenzahl in link,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
194,Skip clearing components of visible category view (#1973),0.5838686,* Category graphics revamped,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
195,Allow uninstallation when an update is available (#157),0.66637444,"Prevent suspending when installing, updating, or removing packages",Currently translated at 100.0% (261 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
196,style changes,0.61664003,Improve update badge styling and category styling,Currently translated at 95.6% (44 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
197,Translated using Weblate (txec),0.65544075,- Updated translations,,0
198,no suspend during updates,0.7084663,"Prevent suspending when installing, updating, or removing packages",,1
199,Update OS Updates subheading after updates (#1264),0.7924249,Ensure the OS updates subheading copy is correct after finishing updates,,1
200,Update POTFILES (#2006),0.6899965,Update POTFILES by @ryonakano in link,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
201,Start download when purchase is compleate (#159),0.45258957,"Show ""Try for Free"" when setting an app's price to 0",Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
202,AppContainers: one class per file (#449),0.47356004,Ellipsize long app names in App Info views,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
203,Translated using Weblate (Uyghur),0.65753233,- Updated translations,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
204,Add changelog,0.76570916,Full Changelog: link,Currently translated at 100.0% (261 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
205,Fix get_component_from_desktop_id dbus method (#1078),0.41411358,Fix crashes,Currently translated at 100.0% (261 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
206,Make UpdateFail dialog a singleton (#662),0.5699203,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
207,Don't give up loading packages when there's an invalid appstream file (#845),0.6208973,No longer prompt for approval to update non-curated apps,Currently translated at 100.0% (46 of 46 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
208,Backers.md: Missed one (#213),0.4265626,Fix missing illicit substances icon,Currently translated at 100.0% (261 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
209,Change OARS icons namespace (#1684),0.5712611,"Gresource: mark OARS icons as scalable, scale all to 32px by @danirabbit in link",,0
210,Make back button behaviour more consistant (#1752),0.7566769,Prevent back button from disappearing or requiring multiple clicks,,1
211,SearchProvider: Use elementary code-style and make it more reliable (#660),0.7147314,Improve search performance,CategoryView: Add null check CategoryView: Refactor,1
212,Don't always show updates on top of the list.,0.58547455,Prevent ghost update notification when there are no updates available,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
213,Add screenshot to appdata (#362),0.64814657,Add navigation arrows for screenshots,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
214,Homepage.vala: Remove unecessary boxes (#186),0.5768465,Don't show plugins on the homepage,Currently translated at 100.0% (47 of 47 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
215,Don't even search in installed desktop files,0.53613544,Fix some apps incorrectly showing as not installed during search,Currently translated at 100.0% (47 of 47 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
216,Banner: tweak copy (#1647),0.55132353,Improve update badge styling and category styling,Currently translated at 100.0% (261 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
217,Translated using Weblate (English (United Kingdom)),0.6694168,- Updated translations,Currently translated at 96.9% (253 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
218,Restructure Package.vala and ChangeInformation.vala,0.47100157,* Category graphics revamped,Currently translated at 100.0% (261 of 261 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
219,hidpi and rtl border image,0.4926556,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 100.0% (47 of 47 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
