Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
fix: use @probot/octokit-plugin-config for context.config (#1362),0.9457133,use @probot/octokit-plugin-config for context.config (#1362) (a235671),build(deps): @probot/octokit-plugin-config test(context.config): adapt http mocks for @probot/octokit-plugin-config fix: use @probot/octokit-plugin-config test(context.config): remove tests that test internal behavior of @probot/octokit-plugin-config,1
test(context.config): rewrite to integration tests (#1363),0.4951188,use posix join for context.config to fix issue on Windows (#311) (f508dfa),,0
docs(development): update for latest changes to probot and create-probot-app (#1356),0.78696454,Make probot receive support complex Probot apps (#1714) (eff5553),,1
feat: add restart message (#1353),0.8042853,add restart message (#1353) (a03c610),,1
fix: remove redundant v from Node.js version log string (#1352),0.90574133,remove redundant v from Node.js version log string (#1352) (dc4cd53),,1
feat(setup): support registration using an existing GitHub app (#1345),0.92192125,setup: support registration using an existing GitHub app (#1345) (d907bbd),,1
feat: export WebhookPayloadWithRepository (#1348),0.93512666,export WebhookPayloadWithRepository (#1348) (31fdd61),,1
feat: log Node.js version at startup (#1346),0.91566265,log Node.js version at startup (#1346) (86b0408),Co-authored-by: Gregor Martynus gregor@martynus.net,1
fix: use custom host in new welcome message (#1347),0.8829551,use custom host in new welcome message (#1347) (235e308),,1
ci: add CODECOV_TOKEN env variable (#1350),0.43887576,new Porbot({ cert }) has been removed. Use new Porbot({ privateKey }) instead,,0
feat: add HOST/--host option (#1335),0.7234417,add HOST/--host option (#1335) (ed7a513),,1
feat: increase readability of welcome message at setup (#1343),0.88938093,increase readability of welcome message at setup (#1343) (240e77c),,1
build(deps): bump node-fetch from 2.6.0 to 2.6.1 (#1339),0.60241675,Update the node-github client to version 12.0.3 (#340),Bumps node-fetch from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
feat(sentry): set user ID to installation.id and username to repository owner login (when present) (#1337),0.9407082,sentry: set user ID to installation.id and username to repository owner login (when present) (#1337) (4cf7de9),,1
fix: remove redundant string in deprecation warning (#1336),0.963051,remove redundant string in deprecation warning (#1336) (e0760b0),Signed-off-by: Frankzhaopku syzhao1988@126.com,1
fix: prevent double new lines when using LOG_FORMAT=json,0.9399242,prevent double new lines when using LOG_FORMAT=json (86c1973),fixes link,1
"fix: ""Cannot find module ../lib/private-key"" error when running probot receive (#1332)",0.98342705,"""Cannot find module ../lib/private-key"" error when running probot receive (#1332) (d671d82)",,1
ci(docs): update docs when new tag was created,0.48549417,trigger release to update docs on probot.github.com (4c88da9),,0
build: trigger docs build,0.58799404,trigger release to update docs on probot.github.com (4c88da9),,0
fix: trigger release to update docs on probot.github.com,0.89252543,trigger release to update docs on probot.github.com (4c88da9),,1
fix: app.auth(installationId) returns octokit instance with all required installation authentication settings (#1326),0.9617517,app.auth(installationId) returns octokit instance with all required installation authentication settings (#1326) (410302f),,1
feat: log Probot version at startup (#1321),0.93554354,log Probot version at startup (#1321) (c59fbcc),,1
build(package): remove broken start script from package.json (#1320),0.49092048,package: update is-base64 to version 1.1.0 (#1148) (787932b),,0
docs(pagination): use correct endpoint method,0.6162027,Pagination: the .paginate API from @octokit/rest.js is now used,,0
fix: throttleOption defaults and REDIS_URL configuration (#1313),0.922822,throttleOption defaults and REDIS_URL configuration (#1313) (84d4371),,1
test(deprecation): octokit.repos.createStatus(),0.75101435,"Instead of octokit.repos.getById({id}) use octokit.request('GET /repositories/:id', {id})",,1
v10.0.0,0.7474265,10.15.0 (2020-11-18),CHANGELOG: link,1
"fix: revert ""v9.14.0"" (#1314)",0.85553074,"revert ""v9.14.0"" (#1314) (e3f6cf5)","This reverts commit ee65669677f3fb3ddfc4e09ebee6bdda67789da8. It was merged accidentally and incorrectly using squash & merge, which resulted in a 9.x feature relaese instead of tagging the the latest 10.x release as latest",1
feat: v10 (#1310),0.51888937,v10 (#1310) (ee65669),,0
fix: revert v9.13.1,0.8658731,revert v9.13.1 (83b625b),,1
faulty release,0.6028477,"bad release, sorry",,0
chore: Update README.md (#1284),0.5269756,package: debugging version replacements as part of automated release process ... so sorry for the noise UGH (7753758),Just a quick PR to fix the links to GitHub Apps to the one that the current link points to.,0
"ci(release): support next, beta, and maintenance releases",0.434777,See the blog post for more info about this release.,,0
feat: throttleOptions for Probot constructor (#1272),0.94343144,throttleOptions for Probot constructor (#1272) (ac86ffb),,1
feat: GET /probot/stats is deprecated and will be removed in v10 (#1268),0.9410588,GET /probot/stats is deprecated and will be removed in v10 (#1268) (1c31415),see link,1
build(deps): bump lodash from 4.17.15 to 4.17.19,0.48783126,update hbs dependency to ^4.0.4 (#973) (de79aab),Bumps lodash from 4.17.15 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"fix: handle ""port in use"" (#1260)",0.87035877,"handle ""port in use"" (#1260) (1445abe)",,1
fix(TypeScript): context.config() type (#1252),0.92671937,TypeScript: context.config() type (#1252) (8f62659),,1
build(deps): bump npm from 6.13.7 to 6.14.6,0.6006167,trigger release to publish latest version to npm (c5c8158),Bumps npm from 6.13.7 to 6.14.6. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix: add runtime types as dependencies (#1241),0.8705781,"add runtime types as dependencies (#1241) (48a5b08), closes #759",These typings are used and reexported by probot and therefore are dependencies which need to be installed by users as well. Relates to #759,1
build(deps): update @types/node to version 14.0.6 (#1238),0.55174184,deps: update @octokit/core to latest (#1412) (9351df4),,0
Update ts-jest to the latest version 🚀 (#1239),0.88878745,update ts-jest to version 23.1.4 (#662) @bkeepers,,1
fix(package): npm audit,0.8827789,package: npm audit (e2a87f8),,1
ci: updates docs push action by fetching tags & setting the correct tag (#1236),0.45476544,trigger release to update docs on probot.github.com (4c88da9),,0
ci: fixes docs publishing by upgrading typescript dependency (#1235),0.6521121,"typescript: TypeScript issues TS2305,TS2707,TS7006 (41ee70c), closes #1387",,0
docs: remove Vercel Now (#1234),0.46560237,"revert ""v9.14.0"" (#1314) (e3f6cf5)","Sadly, probot-serverless-now a) no longer works and b) was archived today See link for more information",0
ci: bump actions/checkout from v1 to v2 (#1230),0.33693862,Move unhandled rejection listener to cli scripts (#339) (f8abe25),,0
docs(configuration): Remove periods (#1157),0.4638274,quotation marks in setup description (#1175) (2fdb253),,0
docs: Correct URL (#1204),0.47790438,Fix URL for Serverless GCF repository (#805) @pgoodjohn,Current hyperlink takes you to a non-existent page.  Before Change : link After Change : link/,0
docs: Add documentation for including branch/fork context into configuration (#1188),0.45396948,"A lot of documentation improvements, including docs on Environment Configuration",Co-authored-by: Gregor Martynus gregor@martynus.net,0
docs: switch zeit now to Vercel Now for gridsome deployment (#1189),0.37199897,10.18.0-beta.5 (2020-12-08),Zeit just rebranded to Vercel and this PR changes the deployment guidelines to deployment for gridsome,0
ci: run codecov only on ubuntu-latest and node 12.x (#1185),0.48033923,Update the node-github client to version 12.0.3 (#340),,0
fix: quotation marks in setup description (#1175),0.9280229,quotation marks in setup description (#1175) (2fdb253),,1
docs: Update minimum Node version (#1174),0.60890496,require Node 10.21+,,0
fix(github): Octokit is optional,0.9027669,github: Octokit is optional (6aeeabc),,1
fix(github): provide default ProbotOctokit (#1169),0.8806217,github: provide default ProbotOctokit (#1169) (0bb1d19),,1
feat: const { GitHubAPI } = require('probot') (#1165),0.95872664,const { GitHubAPI } = require('probot') (#1165) (982e411),Co-authored-by: Gregor Martynus gregor@martynus.net,1
chore(package): update lockfile package-lock.json,0.4272328,package: update is-base64 to version 1.1.0 (#1148) (787932b),,0
chore(package): update typedoc to version 0.17.0,0.43337345,deps: upgrade octokit/types to v7.1.1 (#1724) (be45120),,0
fix(package): update commander to version 5.0.0,0.92614526,package: update commander to version 5.0.0 (694f4fd),,1
build(deps): bump acorn from 6.4.0 to 6.4.1,0.5125878,package: bump @octokit/app (#910) (ecae3fc),Bumps acorn from 6.4.0 to 6.4.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
"fix: Revert ""feat: mention that app must be activated after install (#1155)""",0.9504585,"Revert ""feat: mention that app must be activated after install (#1155)"" (45a21fc)",This reverts commit 05c92407926b769af9e34f804fcf794f93601428. The [ ] active checkbox is now set automatically,1
feat: mention that app must be activated after install (#1155),0.8576125,"Revert ""feat: mention that app must be activated after install (#1155)"" (45a21fc)","Recent change in the GitHub app installation workflow now  requires that an app must be activated after installation. That should be mentioned in the ""success"" page. Co-authored-by: Gregor Martynus gregor@martynus.net",1
fix: remove unused dependencies (#1151),0.7917008,remove unused dependencies (#1151) (a3fc918),,1
fix(package): update is-base64 to version 1.1.0 (#1148),0.96695346,package: update is-base64 to version 1.1.0 (#1148) (787932b),,1
build(package): update @types/uuid to version 7.0.0 (#1147),0.8364436,package: update uuid to version 7.0.0 (#1146) (c6551d0),,1
fix(package): update uuid to version 7.0.0 (#1146),0.92099726,package: update uuid to version 7.0.0 (#1146) (c6551d0),,1
fix(package): update cache-manager to version 3.0.0,0.8623886,package: update cache-manager to version 3.0.0 (fbf6031),,1
chore(package): update nock to version 12.0.0,0.504964,package: update @octokit/webhooks to version 6.0.0 (172a0b3),,0
docs: update ZEIT Now deployment instructions (#1130),0.467443,v10 release notes,,0
fix: trigger release to publish latest version to npm,0.8951392,trigger release to publish latest version to npm (c5c8158),Past two builds failed due to permission errors link,1
ci(docs): correctly set REPO,0.42963737,github: provide default ProbotOctokit (#1169) (0bb1d19),,0
fix: adapt for latest @octokit/rest,0.8981391,update to @octokit/rest to v17,,1
build(package): @octokit/rest 16.43.1,0.7645308,Update @octokit/rest to 16.23.2 (#901) (23e8eab),,1
ci(docs): fix Git setup on docs action (#1129),0.46335292,Add publish-docs stage to Travis build (#1100) (f90057e),,0
ci(docs): run script via default shell (#1124),0.3830425,standalone run command (#751) (067966f),,0
build(package): update jest to latest,0.6812922,update ts-jest to version 23.1.4 (#662) @bkeepers,,0
chore(package): update @octokit/rest to version 16.43.0,0.7924604,update to @octokit/rest to v17,,1
fix: disable webhook-event-check in common test environments,0.7829115,Initial webhook-event-check feature (#1078) (d8aa4e0),,1
chore: use optional chaining,0.31646687,add onAny and onError methods from @octokit/webhooks (#1480) (9a24f9d),,0
docs: use single quotes,0.48927888,quotation marks in setup description (#1175) (2fdb253),,0
chore(package): update standard-markdown to version 6.0.0,0.5078177,package: update @octokit/webhooks to version 6.0.0 (172a0b3),,0
chore(package): update ts-jest to version 25.1.0,0.8027075,update ts-jest to version 23.1.4 (#662) @bkeepers,,1
chore(package): update @types/jest to version 25.1.0,0.75082034,update ts-jest to version 23.1.4 (#662) @bkeepers,,1
chore(package): update @types/semver to version 7.1.0,0.61070335,"package: update semver to version 6.0.0 (fd63724), closes #897",,0
chore(package): update semantic-release to version 17.0.0,0.6658754,package: attempt to fix version replacements using semantic-release-plugin-update-version-in-files (7f90d96),,0
docs: change phrasing on how to get the private key (#1116),0.52693605,remove unnecessary escaping in private key error message  (#862) (9dd9a15),,0
ci(docs): set env.OCTOKITBOT_PAT,0.6830188,The probot package no longer exports Octokit. Use ProbotOctokit instead.,,0
ci: run for Greenkeeper branches including scoped packages,0.3313558,Support GitHub Enterprise Server in GitHub App Manifest flow implementation (#902) (66a3b14),,0
ci(docs): use PAT,0.28667697,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,0
ci: run for greenkeeper branches,0.33385342,Support GitHub Enterprise Server in GitHub App Manifest flow implementation (#902) (66a3b14),,0
ci(docs): initial version,0.42041603,Add publish-docs stage to Travis build (#1100) (f90057e),,0
