Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix vdbg! depth and JSON error messages (#5138),0.42740119,fix(docs): remove empty array instruction (#3351) by @tknickman,"Description Two small fixes: The vdbg!(vc; depth = 1) macro would error out the expanded __init syntax wasn't updated in #4995 The JSON error message could panic if the line and/or column was 0 This comes up when trying to deserialize into a struct with a missing prop, because it errors at the opening { brace Testing Instructions Give a quick description of steps to test your changes.",0
Update storybook.mdx (#5134),0.8131153,Update storybook.mdx by @lofsigma in link,pnpx deprecated Co-authored-by: Anthony Shew anthony.shew@vercel.com,1
Include timeSaved metric when skipping cache check (#4952),0.8584095,Include timeSaved metric when skipping cache check by @mehulkar in link,"After this change, the timeSaved metric will be included in: --summarize otutput file when the daemon does not need to restore cache and will also be sent to Spaces. Co-authored-by: Nicholas Yang nicholas.yang@vercel.com Co-authored-by: Chris Olszewski chris.olszewski@vercel.com",1
docs: add better instructions for building turbo in benchmarking readme (#5114),0.73182756,fix(turbo-ignore): correct README help output (#3076) by @tknickman in link,,1
sync dependencies with next.js (#5131),0.86580074,sync dependencies with next.js by @sokra in link,Description update dependencies to be in sync with next.js,1
release(turborepo): 1.10.0 (#5128),0.8077781,Turborepo 1.8,Co-authored-by: Turbobot turbobot@vercel.com Co-authored-by: Greg Soltis ,1
fix(gen): clean up our internal generators (#5124),0.5264828,feat(cli): rework generator api by @tknickman in link,,0
feat(docs): sort examples (#5123),0.5159499,feat(docs): move reference up in priority (#4007 by @tknickman in link,,0
feat(docs): link examples with generators (#5126),0.945652,feat(docs): link examples with generators by @tknickman in link,,1
fix(blog): correct docs link copy (#5125),0.699787,fix(blog): correct install by @tknickman in link,,0
feat(docs): update copy arg (#5090),0.816988,feat(docs): update copy arg by @tknickman in link,,1
feat(turborepo): Move some shim paths over to AbsoluteSystemPath (#5108),0.9243628,feat(turborepo): Move some shim paths over to AbsoluteSystemPath by @gsoltis in link,Co-authored-by: Greg Soltis ,1
fix: update storybook dev command (#5105),0.94307667,fix: update storybook dev command by @ekafyi in link,,1
feat(docs): include dev command (#5120),0.56232154,feat(cli): log auto included envs and framework by @tknickman in link,,0
feat(docs): multiple global turbo FAQ. (#5119),0.70214367,Noting multiple global turbo installations. by @anthonyshew in link,,1
chore: Update swc_core to v0.76.37 (#5094),0.84895164,Update swc_core to v0.56.0 (#3303) by @kdy1,Description This PR updates swc_core from link to link The main goal is to reduce build time. I expect link to have a huge effect on the build time. Testing Instructions Look at the CI of the next.js counterpart: link Closes WEB-1108,1
Fix broken link for --verbosity. (#5118),0.93859017,Fix broken link for --verbosity. by @leerob in link,,1
ci(workflow): update turbopack test results to datadog (#5107),0.59941524,chore: Split up turbopack and turborepo workflows (#3523) by @NicholasLYang,"Description This PR makes turbopack's test result to be uploaded to datadog for the observability. Datadog have a dedicated test / pipeline features for the CI, we'll going to utilize it. Once uploaded, individual CI results can be displayed like and we'll setup a dashboard to refine data what we want to see.",0
feat: rust pnpm lockfile implementation (#4906),0.969097,feat: rust pnpm lockfile implementation by @chris-olszewski in link,"Description This PR is a fairly faithful Rust port of the Go implementation. There are two intentional differences: - A few fields in the lockfile are no longer serialized in a flow. This is a short coming of serde_yaml (link). Luckily pnpm doesn't care, but it does mean that the outputs between Go and Rust aren't byte identical - I didn't port convertLockfileV6DepPathToV5DepPath to Rust and instead added functionality to the DepPath parser to handle both v5 and v6 paths. Reviewer notes: - Start with dep_path.rs, this is primarily the parsing of ""dependency paths"" which is pnpm's term for lockfile keys. They consist of a package name, version, and sometimes a suffix which can contain the resolved versions of peer dependencies and/or patches. - data.rs contains all of the structure for the lockfile as well as the logic for traversing the lockfile - se.rs/de.rs contain some custom logic for handling the lockfileVersion field - All helper methods of PnpmLockfile in Go got ported to Rust using snake case Testing Instructions Ported all existing unit tests. Existing integration and e2e tests pass. Manual testing that turbo prune output can be used with pnpm install --frozen-lockfile. Co-authored-by: Chris Olszewski ",1
feat(ecmascript-plugins): support swc ecmatransform plugins (#5050),0.43478683,feat(packages): eslint-plugin-turbo by @tknickman in link,"Description Part 1 for WEB-998. This PR implements a new turbopack-ecmascript plugin for the swc's ecmatransform plugin. New transform SwcEcmaTransformPluginsTransformer accepts array of plugin module contains CompiledPluginModuleBytes from swc's wasm plugin then executes it. It doesn't utilize SWC's internal cache mechanism to keep compiled / serialized wasm module (wasmer::Module), instead expect turbopack manages it. For those reason, we only accepts CompiledPluginModuleBytes from swc as it is a serialized copy does not requires re-compilation, while swc have few other different representation to the module bytes. It is exposed as a separate feature instead of being default: there are some of platforms / targets we can't support plugins yet, and making it default will makes next-swc to fail to build. Co-authored-by: Alex Kirszenberg alex.kirszenberg@vercel.com",0
followup fix (#5106),0.5752111,fix(codemod): output updates (#3075) by @tknickman in link,Description Small fix to avoid breakin 1 next.js test Testing Instructions Give a quick description of steps to test your changes.,0
Stable chunk list ident (#5104),0.46889806,improve chunk optimization by @sokra in link,"Description This fixes an issue where the chunk list's identifier would change when a chunk is added or removed. This defeats the purpose of a chunk list, and breaks HMR. Testing Instructions Manual tests, and eventually Next.js HMR tests.",0
allow to create internal modules via AssetContext (#5095),0.34709156,Allow barrel files in ui starter packages by @jaredpalmer in link,"Description This allows to create an Module with inner asset via AssetContext. This will also respect transitions. This change allows use to use context.process(source, ReferenceType::Internal(inner_assets) instead of EcmascriptModuleAssetVc::new_with_inner_assets(..., ..., ..., ..., ..., inner_assets) next.js PR: link",0
Node.js production runtime POC (#4998),0.44775036,Fix postinstall script on node 16 on ubuntu by @jaredpalmer in link,"Description This implements a Node.js production runtime for Turbopack, to first be used for next build --turbo, but that can easily be extended to support more production use cases (e.g. ncc). The runtime works differently from the dev runtime we're currently using for next dev: instead of having each chunk register itself against a global registry when evaluated, chunks export their module factories as a CommonJS default export. The runtime itself lives in a separate chunk, and then an ""exported chunk"" is generated that instantiates runtime entries and exports a given entry module. Corresponding Next.js PR: ~~link link Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com",0
refactor: Fix binary bloat caused by ValueDebugFormat impl (#5102),0.47811192,refactor(turborepo): Two binaries (#3189) by @NicholasLYang in link,Description module Testing Instructions Closes WEB-1116 Co-authored-by: Justin Ridgewell justin@ridgewell.name,0
fix(turborepo): rust implementation of file hashing via git index (#4967),0.9805503,fix(turborepo): rust implementation of file hashing via git index by @gsoltis in link,Co-authored-by: Greg Soltis  Co-authored-by: Nicholas Yang nicholas.yang@vercel.com,1
port(turborepo): Run stub (#5099),0.7007664,fix(turborepo): Fixed test by killing process when test is done by @NicholasLYang in link,Co-authored-by: --global nick@nicholasyang.com Co-authored-by: --global  Co-authored-by: Greg Soltis ,1
"ci: Revert ""ci: Remove go/rust toolchain from JS package tests (#5036)"" (#5097)",0.65965796,fix(ci): require go integration (#3519) by @tknickman,This reverts commit 7945a2c6c7092eb130033775d78dbe92aa60678d. Description Reverts #5036 which disabled the Rust/Go setup for the JS package tests. This is a temporary fix until we get our filters correct. Testing Instructions Failures were introduced by removing the Rust/Go setup Co-authored-by: Chris Olszewski ,0
use more accurate function return values for static analysis (#4902),0.5381199,initial work for compile-time evaluation (#3495) by @sokra,"Description ✍️ Write a short summary of your work.   If necessary, include relevant screenshots. During current static analysis process, turbopack will give all function a default JsValue::Constant(ConstantValue::Undefined) as one of possible return value of function, but function always has a return value when the last statement of function body is ReturnStatement. Although there maybe be dead loop or throw error syntax inside of function, but that case shouldn't affect static analysis process. This PR add a check before setting the initial return values for function, which will make the static analysis process more accurate. Testing Instructions check the diff result of snapshot. Give a quick description of steps to test your changes. Co-authored-by: Tobias Koppers tobias.koppers@googlemail.com",0
